-0.12802 4.0091 1.0956 -4.1932 -2.4067 0.94558 -2.4348 3.1977 2.2984 2.4335 1
1.372 -0.44215 -4.8401 4.2474 2.7621 2.7278 -4.5815 1.1779 -2.4972 0.18305 1
4.5695 2.3275 0.44244 -1.5063 -4.6379 3.924 0.619 0.51308 3.2421 -3.44 1
2.1478 -1.3131 3.9113 -2.7417 4.4148 -1.2249 2.7689 -3.6668 4.8985 3.2249 1
-3.2519 -4.9665 3.3286 2.8125 1.2982 0.95836 4.4237 -1.7259 -1.3864 2.8208 1
-4.9557 -3.2461 0.14645 -0.86562 1.0775 3.2678 -3.0941 0.58778 -3.1862 -3.7936 1
3.4745 4.3854 -2.204 -4.2179 -0.89156 -1.4026 -4.3149 -2.5406 -3.3759 -3.854 1
0.15213 -4.4907 1.059 -4.6491 -1.5261 -0.78575 1.5464 1.5573 -2.0198 -0.97626 1
3.2327 -4.5102 -0.83621 3.7486 -1.9778 1.4563 4.1916 0.059039 1.7708 4.336 1
2.985 -1.3051 -2.9472 -3.9155 -1.0625 -1.7019 1.1325 2.3033 -0.31707 3.3112 1
-1.9464 -0.059396 3.1881 -0.024604 3.3225 -4.9602 -4.7225 4.8258 0.56014 -0.33748 1
-1.0165 -3.392 2.0535 1.5708 -0.65258 1.4128 4.8419 -2.2069 -2.0524 -2.0757 0
2.9828 3.5135 -1.042 4.5277 0.78907 0.23725 -4.293 -1.5307 -4.6744 4.7645 1
2.513 -0.22126 -1.0674 -3.8657 1.0474 4.3307 1.3838 4.1703 2.5731 4.9255 1
4.0813 -1.823 -3.5629 2.6286 -3.5467 -2.5449 4.7627 0.79868 4.16 2.042 1
0.54995 3.4281 0.10206 -3.8172 1.9043 -3.5238 0.63279 -2.3738 2.8482 -1.5902 1
4.3651 -2.4788 -0.2847 4.7181 2.2666 0.18455 -1.7587 3.7591 0.63558 -4.8105 1
0.12752 -3.0145 -0.93779 0.58517 -1.4393 -2.3173 -0.11658 -0.10099 -2.1182 1.2881 0
1.1788 -3.4246 -1.4052 3.5697 0.28693 2.56 -3.4762 -4.033 -3.4824 -0.90092 0
0.64035 -0.4635 3.4239 -4.6139 1.6367 -0.84122 2.0453 4.2657 -1.3435 -0.46426 1
-2.9757 0.26149 0.50422 -3.2051 4.0931 -4.9097 2.1467 -0.78966 0.34368 4.1547 1
3.581 3.9774 -3.9871 0.57852 0.30543 2.7318 1.3111 -2.0717 0.90257 -3.8573 1
-3.5473 1.2918 -4.0595 4.1415 2.9502 -1.6319 3.5983 -2.5617 -4.9682 -1.1446 1
-2.1325 1.9942 -1.0786 -3.4754 -0.86214 -4.6434 -2.9872 3.2811 0.95407 -1.6194 1
1.8259 -2.6213 -4.6659 2.0426 -1.0345 0.78056 4.635 0.53724 -2.392 2.8069 1
-2.6702 4.2457 2.489 2.3452 -0.59353 -0.97067 -1.1344 3.9018 0.80787 0.016152 1
2.8534 -4.5387 -4.2661 0.65173 -0.51539 -3.6132 -3.5335 1.9327 -4.592 1.4421 1
-2.0334 -3.1937 0.42374 1.805 2.866 -2.8458 -1.536 -0.34438 4.7043 2.477 1
-0.50165 1.1156 0.90386 0.28519 -1.7475 -0.61924 -3.9397 -2.4882 -1.5536 1.1214 0
4.3786 -4.951 3.5838 4.1117 0.41763 -0.44844 3.8415 -4.7322 4.3069 2.0985 1
-0.098629 2.8304 -0.93235 -3.5559 0.34596 -3.6977 2.6712 0.8603 -1.3819 4.5332 1
-4.7104 -1.0906 -2.9009 4.7253 3.2694 -1.2643 -1.1565 -1.6417 -4.3529 -0.077462 1
-1.4859 -3.9829 -0.83859 -3.6025 2.0871 1.7826 4.6884 -4.8698 -4.9387 -2.676 1
-3.09 -0.32089 4.7741 1.4198 -4.3777 -1.2562 2.3595 -0.21255 -1.9008 4.7125 1
3.1007 3.5863 -3.918 -3.8394 4.2162 0.3618 -0.54408 -4.1371 2.5283 -4.9386 1
4.2409 -4.9231 -1.1861 2.7279 3.9668 3.2309 -4.1402 -1.4671 4.6007 -1.7884 1
4.9967 0.71329 -2.3901 -3.3984 0.26266 3.2493 1.2534 3.3503 2.7879 0.87502 1
-2.1002 -2.3936 2.9226 1.0693 -3.2475 2.7672 4.1267 -2.1225 0.39399 -4.1707 0
0.98273 -1.6821 -4.6672 0.5355 0.046443 -1.7062 -2.714 -1.6629 2.3401 4.7018 1
0.59629 -3.1002 -3.7712 4.4473 -1.2458 -2.0549 2.2424 -3.3425 2.7306 0.84316 1
-4.217 2.3879 3.0874 3.9194 1.7565 2.9389 -2.6279 4.5547 4.1345 -1.7009 1
-0.32364 -3.6564 -4.4685 2.2024 -2.967 -1.9093 -2.8049 0.83729 3.7774 3.7237 1
-0.22444 3.9888 -0.86051 -2.1412 -4.0258 -0.90773 -0.32307 2.1614 -1.8802 4.4685 1
2.7383 3.7325 -4.4072 -1.6764 4.134 -1.909 2.6216 -2.4765 -3.3676 3.5785 1
4.4513 -4.8156 -0.66944 -4.1759 -3.3173 1.3271 0.30137 -0.18307 2.2435 -4.3476 1
2.1574 1.4782 -2.4777 1.72 3.6207 -4.463 -4.596 -2.7667 4.6539 4.4198 1
-1.4824 0.73066 3.9528 -0.3484 4.3443 -2.7119 -0.9128 4.9517 -3.1995 0.7278 1
-3.501 3.6004 -0.38578 1.5013 4.4844 -3.1659 -0.46933 -2.0455 4.0821 3.0138 1
-0.93818 1.876 -0.55601 -1.0152 2.7223 4.1309 0.95012 -0.96303 1.546 3.8876 1
-4.004 -3.5003 1.088 0.20808 -3.3925 -0.64744 -1.6883 -2.1427 -2.2445 3.4552 1
2.4215 -3.6394 2.2258 -2.8333 -3.41 -4.676 2.6333 -0.24111 -4.6738 3.1545 1
-0.35 -2.5071 -3.4355 4.7091 1.9606 -3.9051 -4.1312 -3.6001 -4.7031 -1.9971 1
-3.4294 -0.68363 -1.2858 4.2993 -3.2905 0.099074 0.14476 -3.9814 0.79228 -1.5462 0
-4.7195 -3.3443 4.9841 -2.7644 -0.10846 -2.885 3.3764 2.8647 -1.5505 -2.329 1
-0.842 -4.6475 0.33295 3.2901 1.3887 2.0191 3.2813 -1.2031 4.9325 3.8373 1
3.544 -4.4588 -0.44832 -0.12775 2.8614 -2.4097 -2.0349 3.3371 -1.6265 -0.90908 1
1.0321 -0.69318 4.0982 -3.6697 -4.9323 3.959 4.3867 -3.969 -2.2299 -4.0433 1
-3.3372 2.7847 -2.2618 0.051483 -1.7621 2.7489 3.0023 -0.5623 2.5345 -2.1516 1
2.3634 1.1463 -3.041 2.4976 4.065 4.0284 -4.6712 -0.90285 -0.33812 4.26 1
-2.0567 2.7181 3.3025 0.69389 2.959 3.3667 -2.5012 2.4048 3.6631 -0.9888 1
2.5491 -4.5097 -0.53035 -3.5302 -1.3623 -4.7317 4.507 0.68562 -2.2116 -2.7066 1
-1.5262 0.64171 -0.92694 4.9179 0.70353 -3.0488 1.9504 -3.0411 -2.3825 -1.5639 0
3.6606 -1.9767 2.3178 2.8569 3.6086 -2.5906 -3.6547 -2.7998 3.5457 -0.44836 1
-0.32241 0.5508 3.651 -0.79615 4.7861 -1.601 -4.0748 0.91963 -2.0977 1.0405 1
1.6028 -2.6221 4.1611 0.044294 -0.36197 3.2214 -4.6036 2.2094 -0.84161 3.8975 1
-2.5853 1.4397 4.5608 0.66499 3.9242 1.5664 -3.3578 -0.95393 -4.5034 3.3185 1
-1.4337 -3.2612 -0.75805 1.1015 -0.58824 -2.5246 2.5762 -3.6027 0.52113 -3.4588 0
0.99473 1.9714 1.6581 -4.6969 2.4158 -2.9277 1.4068 -4.4104 1.3587 -4.8686 1
2.3773 2.8851 4.8146 -0.62069 0.80892 0.86512 2.0568 -2.1413 1.939 3.0382 1
2.289 0.3583 4.7417 3.2196 -0.092471 0.83815 0.34184 4.1205 4.6903 -4.929 1
0.2938 0.41558 3.5473 -2.6301 2.1623 -4.717 2.3498 -0.163 2.955 4.1377 1
-0.70976 -3.3256 2.3716 4.7223 -0.32057 -0.87607 2.7823 2.437 -3.9083 1.3435 1
-0.39025 0.49415 1.3491 4.8267 0.077239 -4.8792 -4.3649 0.82349 -1.1552 -2.7483 1
1.8698 -3.1983 -4.7877 -2.5043 4.0848 -1.222 0.85768 2.6101 -1.5846 2.5574 1
2.8198 1.9863 1.5932 -2.6887 -1.7193 2.627 3.767 1.3987 -1.8473 1.3538 1
-0.60105 2.8485 -0.25464 0.18899 2.794 -4.986 -0.35542 3.3967 -4.961 -0.61763 1
-4.612 2.0362 4.4296 -2.4834 -3.9683 3.3348 -0.1491 -3.6202 2.4117 1.3526 1
-3.781 -1.5858 0.93935 3.6981 1.7387 2.0255 -4.7951 -3.4856 3.3558 -1.1204 1
-3.3437 3.2922 4.8194 4.0281 -3.2059 -0.22698 -1.3501 1.3079 1.1989 -3.74 1
3.5268 0.55363 4.1339 -3.746 2.9306 3.9341 -3.6742 0.2637 -3.8107 -2.7882 1
-3.5213 -4.5175 -2.817 -3.6545 1.7601 3.6811 3.0519 3.5465 3.0058 -0.62079 1
-2.1717 2.356 1.7319 3.7614 -2.4496 3.9444 -3.3502 -4.666 -4.2953 1.8443 1
-4.4985 0.080202 -3.4333 -2.2195 -3.7722 0.60938 4.7791 1.3436 4.9974 -2.0456 1
-4.9987 0.8453 3.2276 2.1698 -3.6068 3.9969 -0.91536 -1.7142 4.5526 1.9017 1
-0.1731 -4.3441 -2.5128 2.4745 4.0585 2.108 1.2769 1.2388 2.6447 -0.70588 1
3.0916 -0.50794 0.9152 -4.0276 2.4866 0.72418 2.3872 -3.3971 4.2612 -3.5782 1
3.8438 -3.6311 -3.2165 1.3097 1.3942 0.18334 -2.4135 -0.66278 -4.0456 1.0506 1
-3.888 -3.2216 3.765 4.5439 1.3584 2.0105 4.2557 4.4121 -2.4903 1.9361 1
-1.1956 -0.76787 3.0463 -4.441 -4.469 -1.0358 0.45812 -0.078752 -1.2855 4.8442 1
4.9029 -1.744 0.3533 3.4003 1.7182 0.95122 2.3567 -0.60855 -4.1326 0.42976 1
1.4432 -4.282 -3.8907 -1.9689 -3.5059 -1.7464 2.7069 1.1482 -0.67112 1.6164 1
-0.77345 1.1665 2.1294 4.1641 -1.8597 3.8199 3.7212 -1.2385 -4.3242 4.6744 1
1.2024 3.2477 1.5732 0.22175 -3.4089 -3.2685 4.0759 -2.3061 2.0992 -4.5905 1
0.73138 -2.9042 0.37637 0.63994 -3.6237 2.0694 4.5687 -3.1814 -4.821 -3.9238 0
3.9702 2.3321 1.8008 -0.37943 -0.66477 -4.6651 -1.5018 -0.91646 1.9542 -2.4543 1
3.7884 3.6035 2.1627 -2.4424 -3.971 3.8216 -2.9554 0.02219 1.9085 -0.56105 1
-4.0143 -4.6394 2.491 -0.75788 -1.9849 2.085 -2.9491 4.1247 -3.5781 3.3543 1
-2.7065 -2.0514 -3.1746 -2.0447 -0.22694 -0.19998 -4.6136 2.5138 -0.76424 3.1858 1
-3.4274 -3.2886 -3.2689 -0.30969 -3.2614 3.6846 4.5808 3.2599 1.0802 4.4825 1
-2.8844 1.827 4.888 0.11965 -3.2402 4.0112 -3.047 4.3894 -3.4472 3.8744 1
4.4861 -0.46506 -0.2146 -2.2092 0.66851 2.1669 1.8047 -0.067166 -3.525 -0.71321 1
-4.6928 3.6218 -4.3491 -1.4389 1.0784 1.042 -2.6167 -0.61289 -4.2883 -4.9481 1
2.2311 2.7025 2.7068 3.1967 3.0565 3.7548 2.1457 3.6442 -2.2961 -1.4319 1
1.4108 -0.49286 4.7502 -0.68238 -2.2536 1.4254 -1.7057 3.6416 0.89014 -3.1506 0
1.3245 -0.55218 -3.9848 -2.956 1.1704 1.8056 0.2964 0.39789 2.1708 -4.0942 1
1.4042 -4.3619 -2.9151 0.78518 1.3775 1.1111 -0.65365 -4.3235 4.6412 4.4089 1
-2.5882 -4.5776 2.2453 2.7984 -4.5926 -2.8521 -0.080243 -1.8665 -0.83289 -2.8101 0
-2.894 2.8966 2.2664 -1.687 1.2313 -3.5921 0.32973 3.474 -1.1123 -3.3409 1
2.7421 4.4986 -2.5388 2.1127 2.5042 -1.3703 0.91568 2.5552 -4.1027 -2.5216 1
-0.59918 -2.2689 3.3448 -3.5807 -2.1329 4.7212 -4.2293 3.0314 3.3086 -3.7497 1
-0.64309 3.5945 -3.6342 -2.9803 -3.9735 -4.8247 -1.9008 -1.7275 -4.5099 -1.4355 1
2.3287 -0.91578 -4.2429 1.4219 2.6702 2.879 -3.3956 2.1572 4.9425 -3.0142 1
4.1519 3.5626 1.2742 4.7819 0.02821 -4.6794 -2.307 3.4693 0.64009 0.095006 1
-0.75668 -2.5294 -1.3162 0.89402 -2.0223 0.54324 1.1587 -2.1889 0.62844 2.8258 0
0.37107 -2.8642 -4.5299 3.4984 4.9622 0.18895 -3.0972 -0.19913 0.52435 -3.4885 1
-3.9002 1.7712 4.1669 3.6423 0.90363 -2.8075 3.4158 1.586 -1.0715 3.1 1
3.9216 0.12299 2.8125 4.7703 1.868 -3.8094 -3.2202 1.4357 -0.42465 -4.2943 1
0.36995 3.81 -1.1871 -3.8994 -3.0177 -1.5742 -4.8219 -4.1022 -1.7648 -2.1021 1
-1.3803 -0.55618 -0.30231 -4.2689 1.4821 -3.4502 -1.1702 -3.9352 -0.78438 4.4419 1
-0.50329 0.072758 -1.9363 0.4451 -0.62086 -0.35222 3.3192 -4.6663 0.74528 2.6673 1
0.23035 0.078721 1.1588 -1.8234 4.8481 -0.32428 -1.1606 4.6852 -3.039 -1.9823 1
-1.2606 -2.8189 -4.7564 3.0129 0.25135 3.0285 -2.2611 -0.64597 3.0386 -1.6526 1
-2.7833 -1.2779 3.8131 -4.2579 -4.6082 1.3375 4.4171 -2.0695 2.1426 -2.3594 1
3.4918 2.4837 -1.4112 -2.9354 -3.8659 4.5501 3.2401 1.5972 -0.74319 -4.2909 1
-0.055491 -4.2714 -3.6289 2.093 1.5686 0.039269 2.6989 2.4061 -2.4274 0.024052 0
2.9196 2.9824 0.068447 4.1036 -1.5656 4.7873 -4.2755 0.24199 4.791 -4.7061 1
-0.16036 1.1422 -3.9096 4.684 -2.6051 -3.8381 0.62823 3.4993 -4.3338 1.305 1
-0.73118 0.26075 4.158 2.5068 2.3414 0.20317 -1.0413 -2.8747 -2.227 -2.9203 1
2.6335 -2.8528 -3.5994 -3.4045 4.3142 -1.7567 2.1772 -1.9338 4.548 1.0164 1
-4.4249 3.0677 1.41 -3.3796 -0.17447 3.9565 -1.3382 -1.1291 -3.4575 -0.14892 1
2.3693 3.8824 -0.32108 4.0927 -2.39 2.3501 1.1594 0.62222 4.1592 -2.5022 1
-0.84667 2.0924 -0.28092 1.7604 -1.7865 4.9561 -1.1075 -3.3937 1.6622 -1.8436 0
1.7767 -0.57855 -2.6077 4.0649 -0.18101 3.2792 -3.1767 4.5826 -1.7491 3.8459 1
2.0678 1.8697 1.715 -1.9394 -0.24643 3.0757 -0.10695 -2.6687 0.92942 1.1158 1
4.2457 3.5042 3.4848 1.8409 -3.2754 1.2281 -1.684 -2.5506 3.6605 -1.232 1
1.9606 -4.4774 2.7822 3.5727 0.29106 3.5519 3.0209 -0.12581 -4.3915 4.2627 1
3.3583 4.9466 -0.64683 2.6257 -3.7488 2.294 -0.46346 1.0307 1.4021 3.9992 1
-3.6657 -3.5613 1.0319 1.1577 2.2318 2.8258 -3.8092 -1.6238 3.454 -1.4494 1
-0.27048 -4.8132 -3.0567 0.84314 -3.6021 0.17564 -4.5135 -1.9771 -4.5687 -1.1791 0
-2.1895 2.8547 -4.3157 -3.6896 -3.8429 4.4766 1.7263 0.35084 3.1874 -2.7318 1
1.6613 4.4198 -1.5802 0.72113 -4.2192 -0.22459 2.2722 4.8299 0.18893 0.23062 1
-1.1668 -3.2306 -0.64705 4.1455 0.29401 1.2707 -0.077333 2.0544 -2.1237 -3.9485 0
-3.8637 3.3206 -0.99404 1.7793 3.7998 -1.6822 -2.2361 0.50916 4.8138 -0.31032 1
-1.2885 -0.38089 1.8739 2.1979 3.6813 1.3282 -2.2704 2.9959 -2.2265 -3.5866 1
-3.6244 4.0149 -2.6878 2.2324 3.3647 3.1527 -3.2171 0.55487 0.38665 -4.6581 1
0.17934 3.9454 0.18967 3.7158 -2.2996 0.96246 2.2253 -3.9577 -4.1038 -4.4072 0
0.42469 -1.1286 4.0287 -0.40317 -2.5345 -0.11557 -4.2564 0.35882 0.40111 2.2133 1
4.7216 -2.2338 1.7702 3.0847 -4.0209 2.7547 -1.4279 3.3519 0.89868 -1.6641 0
-3.8997 1.1344 -3.532 4.4682 3.0727 -3.932 4.057 -1.5533 -2.5125 -2.9016 1
3.0528 4.5054 -2.032 -3.7904 -2.486 -4.0928 -3.7905 4.3071 -2.0867 1.6667 1
3.7955 0.94877 -3.643 -0.59141 2.115 3.3469 1.2353 -0.26224 -2.1202 -3.7119 1
-2.6309 0.76639 -3.5808 -1.6774 -3.6657 4.2252 3.7151 2.3836 4.3313 4.1637 1
-2.911 1.5476 4.7792 3.4873 2.1776 -4.2932 -1.9366 -4.6325 0.017284 -3.3617 1
-2.2461 1.6482 0.41566 -3.8522 0.83663 0.85256 -0.09305 -2.5157 0.041118 4.1263 1
2.2303 -1.7199 -1.7261 3.7626 3.2187 -2.3948 -3.7204 -2.5367 -3.9123 -3.5492 1
-0.81846 -1.6144 3.5413 -2.1364 -1.5469 -2.1178 -1.0907 1.6129 -1.8572 -1.2344 0
-2.0635 -4.3935 -1.5836 -2.9413 1.5959 2.9394 4.9989 -1.2711 3.5921 -3.7486 1
4.9398 -3.6858 3.4572 0.87974 0.35915 2.2462 0.64891 -0.72839 -3.1087 1.1541 1
2.3966 1.4645 -3.7294 -4.0508 0.60833 -0.79035 1.3841 -4.279 -0.5034 2.681 1
-2.4764 3.7987 4.4759 4.7674 4.3815 3.053 3.6948 -1.6875 -0.10922 -2.5625 1
-0.2523 0.034883 -2.917 -4.652 -2.9971 4.4315 2.2861 1.0528 4.989 4.9758 1
-3.3909 4.0792 4.3412 2.7791 3.341 0.39925 4.3612 1.7373 -2.4228 4.6028 1
2.2288 3.4315 -1.2792 4.6652 4.636 -3.3509 -3.6412 2.204 0.1947 -0.3884 1
-3.0156 -2.226 -4.5386 2.3818 -4.3531 -0.42213 -3.7943 4.897 -3.8066 1.2019 1
-4.0294 -0.89184 -3.328 4.4487 0.37245 0.73817 0.48821 3.2534 -0.081694 -0.52894 0
-0.18764 -0.17692 1.0356 -0.082225 3.5476 0.95377 0.65698 -1.5261 0.68108 -0.1233 1
0.76853 -4.8492 4.4379 2.2518 2.3194 4.9391 -2.5626 -4.3682 -4.3952 3.1299 1
-0.162 -1.0245 2.4223 4.9128 -1.2713 -4.7906 0.20524 1.6486 0.60882 -1.443 0
-0.93661 4.8851 -2.9328 3.1227 3.4728 -4.1832 -2.8938 -0.04634 -3.3697 -4.4357 1
-1.5841 0.53893 -4.4808 2.7447 -0.034689 -2.3665 2.5528 0.73773 2.4325 -1.0466 1
-1.797 -0.04341 3.6113 -0.029964 -4.2871 -4.995 2.5057 0.41964 4.4072 1.7902 1
-2.2635 3.4201 4.5529 -2.6162 -2.5551 3.2314 4.4582 1.6281 4.9713 0.95979 1
-4.3524 3.8191 -4.922 2.4268 -3.2232 0.5605 -2.4445 0.061237 4.4915 -4.5079 1
1.5963 -1.4458 2.9235 -0.26642 2.5466 4.6433 0.79898 4.5955 -1.3999 4.4177 1
-4.1522 -1.2564 1.653 -4.1502 4.4278 4.0994 4.9664 2.3359 -3.3514 -2.6968 1
-2.855 -1.4485 2.2069 3.2998 -2.7036 -4.9349 1.7225 0.59176 3.0028 -3.7575 1
-3.008 2.6491 -3.2016 3.4373 2.121 -3.7748 -2.3943 -0.22167 -3.9672 -4.2392 1
-3.5106 -4.1427 4.8216 1.8543 -3.5164 2.557 -4.533 3.3249 -2.2487 -4.6732 1
3.9832 -0.22542 -3.7015 0.78685 -2.123 2.7451 -3.3463 -1.901 4.4837 -1.0578 1
2.469 4.4451 4.9563 2.8301 -2.4363 -4.0395 -4.7282 -1.4312 -4.7544 1.0717 1
2.8174 0.83594 -1.9158 -3.6932 -0.42154 -2.4574 1.0125 -3.5739 -2.7458 0.08034 1
-0.51337 1.776 -4.8539 4.2425 0.96802 1.4811 0.36725 -4.335 -4.9326 -0.23999 1
